geoid,name,total_population,total_population_25_over,median_income,median_home_value,educational_attainment,white_alone,black_alone,native_alone,asian_alone,native_hawaiian_pacific_islander,some_other_race_alone,two_or_more,hispanic_or_latino,city,metro_area
11001004201,"Census Tract 42.01, District of Columbia, District of Columbia",3724.0,3293.0,114205.0,656300.0,2904.0,2813.0,363.0,0.0,129.0,0.0,93.0,102.0,224.0,Washington,Washington-Arlington-Alexandria
11001004400,"Census Tract 44, District of Columbia, District of Columbia",5385.0,4807.0,166071.0,697000.0,4226.0,3611.0,992.0,0.0,263.0,0.0,0.0,191.0,328.0,Washington,Washington-Arlington-Alexandria
11001006600,"Census Tract 66, District of Columbia, District of Columbia",2036.0,1664.0,134911.0,1022300.0,1465.0,1651.0,48.0,64.0,106.0,0.0,0.0,89.0,78.0,Washington,Washington-Arlington-Alexandria
11001006700,"Census Tract 67, District of Columbia, District of Columbia",4375.0,3522.0,140054.0,789500.0,3121.0,3306.0,591.0,0.0,150.0,0.0,16.0,72.0,240.0,Washington,Washington-Arlington-Alexandria
11001007408,"Census Tract 74.08, District of Columbia, District of Columbia",3632.0,2015.0,21728.0,265200.0,136.0,63.0,3376.0,11.0,0.0,0.0,146.0,0.0,47.0,Washington,Washington-Arlington-Alexandria
11001007502,"Census Tract 75.02, District of Columbia, District of Columbia",5314.0,3118.0,27003.0,264800.0,411.0,47.0,5245.0,0.0,0.0,0.0,0.0,22.0,0.0,Washington,Washington-Arlington-Alexandria
11001007603,"Census Tract 76.03, District of Columbia, District of Columbia",4283.0,3247.0,49435.0,221400.0,1022.0,308.0,3583.0,0.0,22.0,0.0,0.0,0.0,370.0,Washington,Washington-Arlington-Alexandria
11001007903,"Census Tract 79.03, District of Columbia, District of Columbia",1971.0,1401.0,80588.0,439600.0,668.0,397.0,1433.0,0.0,30.0,0.0,8.0,50.0,53.0,Washington,Washington-Arlington-Alexandria
11001008904,"Census Tract 89.04, District of Columbia, District of Columbia",3680.0,2630.0,33228.0,278100.0,485.0,209.0,2904.0,0.0,24.0,0.0,0.0,60.0,483.0,Washington,Washington-Arlington-Alexandria
11001009000,"Census Tract 90, District of Columbia, District of Columbia",3523.0,2768.0,38088.0,399000.0,1110.0,206.0,3039.0,0.0,10.0,0.0,0.0,0.0,268.0,Washington,Washington-Arlington-Alexandria
11001007406,"Census Tract 74.06, District of Columbia, District of Columbia",3254.0,1452.0,24688.0,250000.0,115.0,2.0,2904.0,0.0,0.0,16.0,0.0,40.0,292.0,Washington,Washington-Arlington-Alexandria
11001007200,"Census Tract 72, District of Columbia, District of Columbia",5154.0,4345.0,109605.0,530000.0,3550.0,3291.0,1296.0,0.0,160.0,0.0,0.0,117.0,290.0,Washington,Washington-Arlington-Alexandria
11001007401,"Census Tract 74.01, District of Columbia, District of Columbia",2262.0,1154.0,14566.0,255200.0,91.0,49.0,2139.0,0.0,26.0,0.0,0.0,0.0,48.0,Washington,Washington-Arlington-Alexandria
11001007403,"Census Tract 74.03, District of Columbia, District of Columbia",3187.0,1738.0,25761.0,231300.0,169.0,41.0,3054.0,0.0,0.0,0.0,11.0,0.0,81.0,Washington,Washington-Arlington-Alexandria
11001007604,"Census Tract 76.04, District of Columbia, District of Columbia",4256.0,3126.0,54338.0,412100.0,792.0,132.0,3793.0,72.0,21.0,0.0,20.0,58.0,160.0,Washington,Washington-Arlington-Alexandria
11001007808,"Census Tract 78.08, District of Columbia, District of Columbia",3949.0,2309.0,31714.0,226400.0,388.0,0.0,3804.0,0.0,8.0,0.0,0.0,32.0,105.0,Washington,Washington-Arlington-Alexandria
11001008302,"Census Tract 83.02, District of Columbia, District of Columbia",2547.0,2030.0,129167.0,753800.0,1588.0,1740.0,514.0,1.0,146.0,0.0,3.0,70.0,73.0,Washington,Washington-Arlington-Alexandria
11001009102,"Census Tract 91.02, District of Columbia, District of Columbia",5254.0,3275.0,44217.0,350300.0,1061.0,567.0,4324.0,0.0,59.0,0.0,0.0,83.0,221.0,Washington,Washington-Arlington-Alexandria
11001009503,"Census Tract 95.03, District of Columbia, District of Columbia",3144.0,2335.0,104603.0,478200.0,1295.0,577.0,2432.0,0.0,34.0,0.0,0.0,44.0,57.0,Washington,Washington-Arlington-Alexandria
11001009604,"Census Tract 96.04, District of Columbia, District of Columbia",2204.0,1758.0,56010.0,198400.0,337.0,51.0,2059.0,9.0,0.0,0.0,5.0,24.0,56.0,Washington,Washington-Arlington-Alexandria
11001009700,"Census Tract 97, District of Columbia, District of Columbia",3255.0,1976.0,31771.0,261900.0,227.0,23.0,3207.0,0.0,0.0,0.0,8.0,0.0,17.0,Washington,Washington-Arlington-Alexandria
11001009807,"Census Tract 98.07, District of Columbia, District of Columbia",3369.0,2299.0,41452.0,234800.0,477.0,118.0,3229.0,0.0,0.0,0.0,0.0,19.0,3.0,Washington,Washington-Arlington-Alexandria
11001000502,"Census Tract 5.02, District of Columbia, District of Columbia",3296.0,2665.0,129779.0,1011500.0,2320.0,2504.0,93.0,20.0,121.0,18.0,0.0,69.0,491.0,Washington,Washington-Arlington-Alexandria
11001001803,"Census Tract 18.03, District of Columbia, District of Columbia",4176.0,2836.0,51182.0,485500.0,873.0,301.0,2547.0,23.0,17.0,0.0,6.0,43.0,1239.0,Washington,Washington-Arlington-Alexandria
11001001902,"Census Tract 19.02, District of Columbia, District of Columbia",2494.0,1991.0,89583.0,514900.0,796.0,285.0,1666.0,6.0,15.0,0.0,0.0,70.0,452.0,Washington,Washington-Arlington-Alexandria
11001002701,"Census Tract 27.01, District of Columbia, District of Columbia",6173.0,4452.0,72308.0,681800.0,2885.0,2786.0,1133.0,31.0,143.0,0.0,0.0,253.0,1846.0,Washington,Washington-Arlington-Alexandria
11001002801,"Census Tract 28.01, District of Columbia, District of Columbia",4169.0,2992.0,53568.0,411500.0,1385.0,1147.0,1541.0,0.0,92.0,0.0,0.0,53.0,1336.0,Washington,Washington-Arlington-Alexandria
11001005500,"Census Tract 55, District of Columbia, District of Columbia",6864.0,5575.0,79306.0,713500.0,5014.0,4907.0,405.0,60.0,704.0,0.0,0.0,212.0,576.0,Washington,Washington-Arlington-Alexandria
11001009508,"Census Tract 95.08, District of Columbia, District of Columbia",3691.0,2838.0,56404.0,356600.0,1008.0,211.0,2688.0,68.0,71.0,0.0,0.0,66.0,587.0,Washington,Washington-Arlington-Alexandria
11001007503,"Census Tract 75.03, District of Columbia, District of Columbia",2454.0,1425.0,26250.0,345600.0,308.0,122.0,2278.0,0.0,0.0,0.0,0.0,17.0,37.0,Washington,Washington-Arlington-Alexandria
11001007601,"Census Tract 76.01, District of Columbia, District of Columbia",4855.0,3463.0,34840.0,255000.0,727.0,311.0,4292.0,0.0,0.0,13.0,0.0,41.0,198.0,Washington,Washington-Arlington-Alexandria
11001007709,"Census Tract 77.09, District of Columbia, District of Columbia",2524.0,1817.0,33750.0,250000.0,344.0,20.0,2280.0,0.0,0.0,0.0,0.0,130.0,94.0,Washington,Washington-Arlington-Alexandria
11001008903,"Census Tract 89.03, District of Columbia, District of Columbia",3252.0,2345.0,40605.0,318100.0,788.0,398.0,2571.0,0.0,90.0,0.0,7.0,22.0,164.0,Washington,Washington-Arlington-Alexandria
11001009204,"Census Tract 92.04, District of Columbia, District of Columbia",2918.0,2040.0,26215.0,330900.0,382.0,309.0,2243.0,0.0,14.0,0.0,0.0,59.0,293.0,Washington,Washington-Arlington-Alexandria
11001009902,"Census Tract 99.02, District of Columbia, District of Columbia",3120.0,2322.0,51813.0,258000.0,376.0,57.0,3029.0,0.0,11.0,0.0,0.0,21.0,2.0,Washington,Washington-Arlington-Alexandria
11001009904,"Census Tract 99.04, District of Columbia, District of Columbia",2979.0,1526.0,30728.0,298600.0,252.0,52.0,2375.0,0.0,0.0,15.0,0.0,46.0,491.0,Washington,Washington-Arlington-Alexandria
11001000100,"Census Tract 1, District of Columbia, District of Columbia",5170.0,4098.0,168477.0,1231500.0,3741.0,4093.0,53.0,0.0,296.0,0.0,0.0,103.0,625.0,Washington,Washington-Arlington-Alexandria
11001000801,"Census Tract 8.01, District of Columbia, District of Columbia",6267.0,4263.0,148456.0,761900.0,3688.0,4731.0,335.0,27.0,339.0,0.0,11.0,244.0,607.0,Washington,Washington-Arlington-Alexandria
11001000802,"Census Tract 8.02, District of Columbia, District of Columbia",3476.0,2538.0,99808.0,970300.0,2232.0,2253.0,215.0,0.0,343.0,0.0,0.0,102.0,563.0,Washington,Washington-Arlington-Alexandria
11001001001,"Census Tract 10.01, District of Columbia, District of Columbia",7853.0,5233.0,164180.0,919000.0,4683.0,5835.0,316.0,0.0,492.0,0.0,0.0,447.0,763.0,Washington,Washington-Arlington-Alexandria
11001006202,"Census Tract 62.02, District of Columbia, District of Columbia",72.0,52.0,-666666666.0,-666666666.0,52.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Washington,Washington-Arlington-Alexandria
11001007804,"Census Tract 78.04, District of Columbia, District of Columbia",4121.0,2635.0,51065.0,301000.0,460.0,4.0,3976.0,0.0,9.0,0.0,0.0,110.0,22.0,Washington,Washington-Arlington-Alexandria
11001008001,"Census Tract 80.01, District of Columbia, District of Columbia",3125.0,2418.0,139706.0,622200.0,1866.0,2000.0,779.0,0.0,106.0,0.0,10.0,137.0,93.0,Washington,Washington-Arlington-Alexandria
11001008301,"Census Tract 83.01, District of Columbia, District of Columbia",2423.0,1919.0,147989.0,798300.0,1692.0,1777.0,242.0,0.0,135.0,0.0,7.0,120.0,142.0,Washington,Washington-Arlington-Alexandria
11001008803,"Census Tract 88.03, District of Columbia, District of Columbia",2569.0,1243.0,25774.0,243500.0,337.0,554.0,1617.0,3.0,48.0,18.0,5.0,66.0,258.0,Washington,Washington-Arlington-Alexandria
11001009301,"Census Tract 93.01, District of Columbia, District of Columbia",3468.0,2709.0,94495.0,540900.0,1586.0,1137.0,1807.0,24.0,134.0,7.0,11.0,126.0,246.0,Washington,Washington-Arlington-Alexandria
11001009504,"Census Tract 95.04, District of Columbia, District of Columbia",3296.0,2627.0,83690.0,449800.0,1328.0,963.0,1744.0,304.0,94.0,0.0,0.0,49.0,446.0,Washington,Washington-Arlington-Alexandria
11001000501,"Census Tract 5.01, District of Columbia, District of Columbia",3632.0,2980.0,109081.0,695100.0,2744.0,2763.0,162.0,0.0,128.0,0.0,0.0,68.0,511.0,Washington,Washington-Arlington-Alexandria
11001001301,"Census Tract 13.01, District of Columbia, District of Columbia",4151.0,3272.0,134282.0,1396700.0,3012.0,2900.0,457.0,0.0,366.0,0.0,0.0,29.0,399.0,Washington,Washington-Arlington-Alexandria
24009860703,"Census Tract 8607.03, Calvert County, Maryland",3849.0,2627.0,95313.0,340300.0,535.0,2350.0,944.0,0.0,21.0,0.0,0.0,170.0,364.0,Washington,Washington-Arlington-Alexandria
24009860101,"Census Tract 8601.01, Calvert County, Maryland",3168.0,2202.0,124706.0,462500.0,863.0,2523.0,282.0,6.0,161.0,0.0,0.0,89.0,113.0,Washington,Washington-Arlington-Alexandria
24009860401,"Census Tract 8604.01, Calvert County, Maryland",10175.0,6851.0,96875.0,298200.0,2034.0,8168.0,685.0,0.0,291.0,0.0,0.0,583.0,448.0,Washington,Washington-Arlington-Alexandria
24009860402,"Census Tract 8604.02, Calvert County, Maryland",3755.0,2418.0,92105.0,297900.0,667.0,2969.0,519.0,0.0,29.0,0.0,0.0,139.0,99.0,Washington,Washington-Arlington-Alexandria
24009860501,"Census Tract 8605.01, Calvert County, Maryland",6429.0,3974.0,135369.0,444300.0,1437.0,5175.0,564.0,0.0,161.0,34.0,0.0,347.0,148.0,Washington,Washington-Arlington-Alexandria
24009860502,"Census Tract 8605.02, Calvert County, Maryland",3154.0,2292.0,100625.0,319000.0,684.0,2616.0,267.0,0.0,0.0,0.0,12.0,51.0,208.0,Washington,Washington-Arlington-Alexandria
24009860600,"Census Tract 8606, Calvert County, Maryland",7375.0,4850.0,132682.0,425900.0,1648.0,6290.0,376.0,0.0,175.0,0.0,0.0,392.0,142.0,Washington,Washington-Arlington-Alexandria
24009860300,"Census Tract 8603, Calvert County, Maryland",4818.0,3257.0,128155.0,400800.0,1147.0,3859.0,698.0,0.0,36.0,0.0,0.0,132.0,93.0,Washington,Washington-Arlington-Alexandria
24009860900,"Census Tract 8609, Calvert County, Maryland",7102.0,5100.0,93454.0,284700.0,1745.0,5315.0,1233.0,0.0,14.0,0.0,0.0,184.0,356.0,Washington,Washington-Arlington-Alexandria
24009861003,"Census Tract 8610.03, Calvert County, Maryland",5795.0,3943.0,81068.0,223000.0,1112.0,4623.0,962.0,0.0,36.0,0.0,21.0,55.0,98.0,Washington,Washington-Arlington-Alexandria
24009861004,"Census Tract 8610.04, Calvert County, Maryland",6851.0,4277.0,85612.0,215000.0,886.0,5485.0,547.0,0.0,122.0,0.0,0.0,541.0,156.0,Washington,Washington-Arlington-Alexandria
24009990100,"Census Tract 9901, Calvert County, Maryland",0.0,0.0,-666666666.0,-666666666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Washington,Washington-Arlington-Alexandria
24009860102,"Census Tract 8601.02, Calvert County, Maryland",2692.0,2036.0,84609.0,384000.0,633.0,2449.0,79.0,0.0,0.0,0.0,26.0,43.0,95.0,Washington,Washington-Arlington-Alexandria
24009860801,"Census Tract 8608.01, Calvert County, Maryland",7166.0,4677.0,119831.0,375900.0,1181.0,5665.0,826.0,144.0,0.0,0.0,0.0,328.0,203.0,Washington,Washington-Arlington-Alexandria
24009860702,"Census Tract 8607.02, Calvert County, Maryland",3317.0,2274.0,73550.0,324300.0,456.0,1920.0,934.0,0.0,52.0,0.0,0.0,152.0,259.0,Washington,Washington-Arlington-Alexandria
24009861001,"Census Tract 8610.01, Calvert County, Maryland",1082.0,777.0,130000.0,370500.0,353.0,926.0,93.0,0.0,13.0,0.0,0.0,20.0,30.0,Washington,Washington-Arlington-Alexandria
24009860701,"Census Tract 8607.01, Calvert County, Maryland",3153.0,2280.0,88929.0,402500.0,601.0,2397.0,407.0,0.0,184.0,0.0,0.0,100.0,65.0,Washington,Washington-Arlington-Alexandria
24009860802,"Census Tract 8608.02, Calvert County, Maryland",4938.0,3318.0,86324.0,296100.0,970.0,4057.0,484.0,0.0,40.0,0.0,10.0,97.0,250.0,Washington,Washington-Arlington-Alexandria
24009860200,"Census Tract 8602, Calvert County, Maryland",6005.0,4116.0,126859.0,485000.0,1478.0,4795.0,691.0,0.0,78.0,0.0,0.0,292.0,149.0,Washington,Washington-Arlington-Alexandria
24017851002,"Census Tract 8510.02, Charles County, Maryland",9038.0,6102.0,91875.0,346800.0,1927.0,6207.0,1784.0,0.0,349.0,0.0,0.0,387.0,311.0,Washington,Washington-Arlington-Alexandria
24017850101,"Census Tract 8501.01, Charles County, Maryland",5859.0,3942.0,89935.0,267100.0,1192.0,1431.0,3194.0,31.0,240.0,0.0,34.0,411.0,518.0,Washington,Washington-Arlington-Alexandria
24017850102,"Census Tract 8501.02, Charles County, Maryland",2393.0,1618.0,61422.0,239300.0,346.0,981.0,1115.0,14.0,54.0,0.0,0.0,141.0,88.0,Washington,Washington-Arlington-Alexandria
24017850706,"Census Tract 8507.06, Charles County, Maryland",5210.0,3214.0,124426.0,327700.0,1282.0,1536.0,2934.0,18.0,253.0,21.0,0.0,288.0,160.0,Washington,Washington-Arlington-Alexandria
24017850708,"Census Tract 8507.08, Charles County, Maryland",5353.0,3677.0,115179.0,293700.0,1083.0,1699.0,2829.0,0.0,352.0,6.0,0.0,236.0,231.0,Washington,Washington-Arlington-Alexandria
24017850709,"Census Tract 8507.09, Charles County, Maryland",6777.0,3926.0,86540.0,253500.0,986.0,836.0,4778.0,0.0,193.0,0.0,142.0,196.0,632.0,Washington,Washington-Arlington-Alexandria
24017850902,"Census Tract 8509.02, Charles County, Maryland",5941.0,4230.0,89777.0,224400.0,651.0,2363.0,2332.0,9.0,529.0,0.0,0.0,407.0,301.0,Washington,Washington-Arlington-Alexandria
24017851001,"Census Tract 8510.01, Charles County, Maryland",3811.0,2651.0,82059.0,332500.0,733.0,2587.0,940.0,19.0,26.0,0.0,7.0,139.0,93.0,Washington,Washington-Arlington-Alexandria
24017850710,"Census Tract 8507.10, Charles County, Maryland",5588.0,3374.0,118438.0,286400.0,1360.0,1851.0,2944.0,21.0,232.0,0.0,0.0,176.0,364.0,Washington,Washington-Arlington-Alexandria
24017850711,"Census Tract 8507.11, Charles County, Maryland",5115.0,3331.0,77310.0,218800.0,1060.0,936.0,3302.0,0.0,265.0,0.0,0.0,204.0,408.0,Washington,Washington-Arlington-Alexandria
24017850712,"Census Tract 8507.12, Charles County, Maryland",6025.0,4010.0,120673.0,326700.0,1664.0,2494.0,2998.0,50.0,93.0,0.0,12.0,263.0,115.0,Washington,Washington-Arlington-Alexandria
24017850713,"Census Tract 8507.13, Charles County, Maryland",7805.0,5380.0,137202.0,362200.0,2038.0,2676.0,4039.0,0.0,238.0,131.0,0.0,144.0,577.0,Washington,Washington-Arlington-Alexandria
24017851301,"Census Tract 8513.01, Charles County, Maryland",4757.0,3252.0,122314.0,403500.0,801.0,3778.0,376.0,83.0,146.0,0.0,6.0,173.0,195.0,Washington,Washington-Arlington-Alexandria
24017851302,"Census Tract 8513.02, Charles County, Maryland",4771.0,3407.0,114241.0,372200.0,871.0,3168.0,964.0,0.0,49.0,0.0,22.0,415.0,153.0,Washington,Washington-Arlington-Alexandria
24017851500,"Census Tract 8515, Charles County, Maryland",9103.0,5531.0,91489.0,263300.0,1738.0,2108.0,5532.0,49.0,362.0,0.0,12.0,587.0,453.0,Washington,Washington-Arlington-Alexandria
24017990000,"Census Tract 9900, Charles County, Maryland",0.0,0.0,-666666666.0,-666666666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Washington,Washington-Arlington-Alexandria
24017850906,"Census Tract 8509.06, Charles County, Maryland",4467.0,3064.0,51536.0,218600.0,804.0,1232.0,2784.0,0.0,33.0,0.0,0.0,239.0,179.0,Washington,Washington-Arlington-Alexandria
24017851100,"Census Tract 8511, Charles County, Maryland",2871.0,1972.0,79167.0,340800.0,483.0,2332.0,299.0,61.0,24.0,0.0,0.0,77.0,78.0,Washington,Washington-Arlington-Alexandria
24017851400,"Census Tract 8514, Charles County, Maryland",8825.0,6122.0,124411.0,385900.0,2053.0,5223.0,2252.0,0.0,272.0,0.0,26.0,586.0,466.0,Washington,Washington-Arlington-Alexandria
24017850300,"Census Tract 8503, Charles County, Maryland",2150.0,1501.0,72163.0,256600.0,263.0,1111.0,701.0,45.0,33.0,0.0,0.0,165.0,95.0,Washington,Washington-Arlington-Alexandria
24017850400,"Census Tract 8504, Charles County, Maryland",3617.0,2499.0,77207.0,305800.0,308.0,2080.0,1179.0,9.0,0.0,5.0,0.0,331.0,13.0,Washington,Washington-Arlington-Alexandria
24017851200,"Census Tract 8512, Charles County, Maryland",5023.0,3312.0,81563.0,299800.0,603.0,3932.0,844.0,21.0,73.0,0.0,0.0,78.0,75.0,Washington,Washington-Arlington-Alexandria
24017850600,"Census Tract 8506, Charles County, Maryland",4927.0,3372.0,104145.0,350600.0,1149.0,2561.0,1788.0,43.0,153.0,0.0,0.0,141.0,241.0,Washington,Washington-Arlington-Alexandria
24017850801,"Census Tract 8508.01, Charles County, Maryland",4894.0,3476.0,110000.0,259500.0,833.0,2470.0,1778.0,44.0,91.0,0.0,0.0,282.0,229.0,Washington,Washington-Arlington-Alexandria
24017850201,"Census Tract 8502.01, Charles County, Maryland",1222.0,425.0,61292.0,230100.0,135.0,642.0,198.0,0.0,52.0,0.0,2.0,74.0,254.0,Washington,Washington-Arlington-Alexandria
24017850202,"Census Tract 8502.02, Charles County, Maryland",4768.0,2938.0,56875.0,154800.0,570.0,2094.0,1971.0,28.0,206.0,0.0,0.0,280.0,189.0,Washington,Washington-Arlington-Alexandria
24017850500,"Census Tract 8505, Charles County, Maryland",2798.0,1991.0,107875.0,350800.0,476.0,2250.0,354.0,83.0,0.0,0.0,0.0,102.0,9.0,Washington,Washington-Arlington-Alexandria
24017850901,"Census Tract 8509.01, Charles County, Maryland",5379.0,3359.0,40493.0,192700.0,379.0,1672.0,3024.0,128.0,56.0,0.0,0.0,187.0,312.0,Washington,Washington-Arlington-Alexandria
24017850905,"Census Tract 8509.05, Charles County, Maryland",4313.0,3013.0,90846.0,222600.0,793.0,1411.0,2027.0,34.0,118.0,0.0,26.0,163.0,550.0,Washington,Washington-Arlington-Alexandria
24017850802,"Census Tract 8508.02, Charles County, Maryland",4699.0,3140.0,73088.0,226800.0,561.0,1427.0,2343.0,0.0,49.0,0.0,10.0,229.0,641.0,Washington,Washington-Arlington-Alexandria
24017850904,"Census Tract 8509.04, Charles County, Maryland",8522.0,5489.0,106563.0,332500.0,2302.0,2192.0,5158.0,104.0,324.0,0.0,0.0,316.0,428.0,Washington,Washington-Arlington-Alexandria
